"","ID","Side","Body.Part","Photo","Time","Page","Meta","Shape","Temp","report.file","path","date.retrieved","temperature.in.c","Left.Side","Right.Side","Inner.Ear","Outer.Ear","Eye","Flank"
"823","P21","Unknown - Please Specify","Unknown - Please Specify","FLIR3093.jpg",2023-07-22 07:51:04,9,"P21","El1","31,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,0,0,0
"824","P21","Unknown - Please Specify","Unknown - Please Specify","FLIR3093.jpg",2023-07-22 07:51:04,9,"P21","El2","30,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.1,0,0,0,0,0,0
"825","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR3067.jpg",2023-07-22 07:40:40,10,"P25 better","El1","31,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.2,0,0,0,0,0,0
"826","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR3067.jpg",2023-07-22 07:40:40,10,"P25 better","El2","31,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31,0,0,0,0,0,0
"827","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR3056.jpg",2023-07-22 07:36:57,11,"P25","El1","31,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6,0,0,0,0,0,0
"828","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR3056.jpg",2023-07-22 07:36:57,11,"P25","El2","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,0,0
"829","Y02","Unknown - Please Specify","Unknown - Please Specify","FLIR3053.jpg",2023-07-22 07:35:59,12,"Y02","El1","31,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.1,0,0,0,0,0,0
"830","Y02","Unknown - Please Specify","Unknown - Please Specify","FLIR3053.jpg",2023-07-22 07:35:59,12,"Y02","El2","30,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.9,0,0,0,0,0,0
"831","Y04","Unknown - Please Specify","Eye","FLIR3048.jpg",2023-07-22 07:34:37,13,"Y04 eyes","El1","32,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.2,0,0,0,0,1,0
"832","Y04","Unknown - Please Specify","Eye","FLIR3048.jpg",2023-07-22 07:34:37,13,"Y04 eyes","El2","32,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32,0,0,0,0,1,0
"833","Y08","Unknown - Please Specify","Unknown - Please Specify","FLIR3106.jpg",2023-07-22 07:59:01,14,"Y08","El1","32,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.7,0,0,0,0,0,0
"834","Y08","Unknown - Please Specify","Unknown - Please Specify","FLIR3106.jpg",2023-07-22 07:59:01,14,"Y08","El2","33,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.4,0,0,0,0,0,0
"835","Y13","Unknown - Please Specify","Unknown - Please Specify","FLIR3090.jpg",2023-07-22 07:50:21,15,"Y13","El1","32,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.7,0,0,0,0,0,0
"836","Y13","Unknown - Please Specify","Unknown - Please Specify","FLIR3090.jpg",2023-07-22 07:50:21,15,"Y13","El2","33,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.3,0,0,0,0,0,0
"837","W05","Unknown - Please Specify","Unknown - Please Specify","FLIR3070.jpg",2023-07-22 07:42:06,16,"W05","El1","31,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,0,0,0
"838","W05","Unknown - Please Specify","Unknown - Please Specify","FLIR3070.jpg",2023-07-22 07:42:06,16,"W05","El2","34,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34,0,0,0,0,0,0
"839","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR3091.jpg",2023-07-22 07:50:44,17,"W12","El1","33,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.4,0,0,0,0,0,0
"840","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR3091.jpg",2023-07-22 07:50:44,17,"W12","El2","33,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.3,0,0,0,0,0,0
"841","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR3094.jpg",2023-07-22 07:51:08,18,"W12 too","El1","33,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.6,0,0,0,0,0,0
"842","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR3094.jpg",2023-07-22 07:51:08,18,"W12 too","El2","31,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,0,0,0
"843","W18","Unknown - Please Specify","Unknown - Please Specify","FLIR3055.jpg",2023-07-22 07:36:46,19,"W18","El1","28,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.2,0,0,0,0,0,0
"844","W18","Unknown - Please Specify","Unknown - Please Specify","FLIR3055.jpg",2023-07-22 07:36:46,19,"W18","El2","31,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/22 July 2023_FLIRdaily/22 July 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6,0,0,0,0,0,0
"845","G01","Unknown - Please Specify","Eye","FLIR3112.jpg",2023-07-24 07:31:10,1,"G01 eyes","El1","27,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.8,0,0,0,0,1,0
"846","G01","Unknown - Please Specify","Eye","FLIR3112.jpg",2023-07-24 07:31:10,1,"G01 eyes","El2","27,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.9,0,0,0,0,1,0
"847","G02","Unknown - Please Specify","Eye","FLIR3108.jpg",2023-07-24 07:29:58,2,"G02 eyes","El1","30,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,0,0,0,0,1,0
"848","G02","Unknown - Please Specify","Eye","FLIR3108.jpg",2023-07-24 07:29:58,2,"G02 eyes","El2","30,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.3,0,0,0,0,1,0
"849","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3153.jpg",2023-07-24 07:43:11,3,"","El1","24,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,24.3,0,0,0,0,0,0
"850","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3153.jpg",2023-07-24 07:43:11,3,"","El2","27,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.7,0,0,0,0,0,0
"851","G15","Unknown - Please Specify","Eye","FLIR3145.jpg",2023-07-24 07:41:24,4,"G15 eyes","El1","27,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.1,0,0,0,0,1,0
"852","G15","Unknown - Please Specify","Eye","FLIR3145.jpg",2023-07-24 07:41:24,4,"G15 eyes","El2","27,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.9,0,0,0,0,1,0
"853","G18","Unknown - Please Specify","Eye","FLIR3154.jpg",2023-07-24 07:43:15,5,"G18 eyes","El1","28,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.5,0,0,0,0,1,0
"854","G18","Unknown - Please Specify","Eye","FLIR3154.jpg",2023-07-24 07:43:15,5,"G18 eyes","El2","28,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28,0,0,0,0,1,0
"855","P03","Unknown - Please Specify","Eye","FLIR3110.jpg",2023-07-24 07:30:43,6,"P03 eyes","El1","29,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.6,0,0,0,0,1,0
"856","P03","Unknown - Please Specify","Eye","FLIR3110.jpg",2023-07-24 07:30:43,6,"P03 eyes","El2","30,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.1,0,0,0,0,1,0
"857","P12","Unknown - Please Specify","Eye","FLIR3148.jpg",2023-07-24 07:42:07,7,"P12 eyes","El1","26,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,26.8,0,0,0,0,1,0
"858","P12","Unknown - Please Specify","Eye","FLIR3148.jpg",2023-07-24 07:42:07,7,"P12 eyes","El2","28,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.8,0,0,0,0,1,0
"859","Y02","Unknown - Please Specify","Eye","FLIR3116.jpg",2023-07-24 07:32:27,8,"Y02 eyes","El1","29,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.6,0,0,0,0,1,0
"860","Y02","Unknown - Please Specify","Eye","FLIR3116.jpg",2023-07-24 07:32:27,8,"Y02 eyes","El2","29,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.8,0,0,0,0,1,0
"861","Y04","Unknown - Please Specify","Eye","FLIR3120.jpg",2023-07-24 07:34:04,9,"Y04 eyes","El1","28,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.9,0,0,0,0,1,0
"862","Y04","Unknown - Please Specify","Eye","FLIR3120.jpg",2023-07-24 07:34:04,9,"Y04 eyes","El2","30,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.3,0,0,0,0,1,0
"863","Y13","Unknown - Please Specify","Eye","FLIR3118.jpg",2023-07-24 07:33:24,10,"Y13 eyes","El1","30,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.8,0,0,0,0,1,0
"864","Y13","Unknown - Please Specify","Eye","FLIR3118.jpg",2023-07-24 07:33:24,10,"Y13 eyes","El2","29,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.9,0,0,0,0,1,0
"865","W05","Unknown - Please Specify","Eye","FLIR3133.jpg",2023-07-24 07:37:04,11,"W05 eyes","El1","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,1,0
"866","W05","Unknown - Please Specify","Eye","FLIR3133.jpg",2023-07-24 07:37:04,11,"W05 eyes","El2","28,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.8,0,0,0,0,1,0
"867","W12","Unknown - Please Specify","Eye","FLIR3135.jpg",2023-07-24 07:37:42,12,"W12 eyes","El1","28,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.7,0,0,0,0,1,0
"868","W12","Unknown - Please Specify","Eye","FLIR3135.jpg",2023-07-24 07:37:42,12,"W12 eyes","El2","26,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,26.6,0,0,0,0,1,0
"869","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3136.jpg",2023-07-24 07:37:57,13,"W12 eyes","El1","29,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.5,0,0,0,0,1,0
"870","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3136.jpg",2023-07-24 07:37:57,13,"W12 eyes","El2","27,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.4,0,0,0,0,1,0
"871","W18","Unknown - Please Specify","Eye","FLIR3130.jpg",2023-07-24 07:36:20,14,"W18 eyes","El1","31,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.3,0,0,0,0,1,0
"872","W18","Unknown - Please Specify","Eye","FLIR3130.jpg",2023-07-24 07:36:20,14,"W18 eyes","El2","31,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.2,0,0,0,0,1,0
"873","P21","Unknown - Please Specify","Eye","FLIR3117.jpg",2023-07-24 07:33:07,15,"P21 eyes","El1","29,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.9,0,0,0,0,1,0
"874","P21","Unknown - Please Specify","Eye","FLIR3117.jpg",2023-07-24 07:33:07,15,"P21 eyes","El2","30,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.8,0,0,0,0,1,0
"875","P25","Right","Eye","FLIR3114.jpg",2023-07-24 07:32:17,16,"P25 right eye","El1","30,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,0,1,0,0,1,0
"876","P04","Unknown - Please Specify","Eye","FLIR3121.jpg",2023-07-24 07:34:25,17,"P04 eyes","El1","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,1,0
"877","P04","Unknown - Please Specify","Eye","FLIR3121.jpg",2023-07-24 07:34:25,17,"P04 eyes","El2","31,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.5,0,0,0,0,1,0
"878","P13","Unknown - Please Specify","Eye","FLIR3127.jpg",2023-07-24 07:35:27,18,"P13 eyes","El1","29,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.6,0,0,0,0,1,0
"879","P13","Unknown - Please Specify","Eye","FLIR3127.jpg",2023-07-24 07:35:27,18,"P13 eyes","El2","26,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/24 July 2023_FLIRdaily/FLIR daily monitoring 24 July.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,26.7,0,0,0,0,1,0
"880","G01","Unknown - Please Specify","Unknown - Please Specify","FLIR3159.jpg",2023-07-25 07:48:43,1,"G01","El1","92,2 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.4444444444444,0,0,0,0,0,0
"881","G01","Unknown - Please Specify","Unknown - Please Specify","FLIR3159.jpg",2023-07-25 07:48:43,1,"G01","El2","92,3 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.5,0,0,0,0,0,0
"882","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3199.jpg",2023-07-25 08:01:21,2,"G02 close","El1","94,5 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.7222222222222,0,0,0,0,0,0
"883","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3199.jpg",2023-07-25 08:01:21,2,"G02 close","El2","92,7 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.7222222222222,0,0,0,0,0,0
"884","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3202.jpg",2023-07-25 08:01:46,3,"G02","El1","94,7 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.8333333333333,0,0,0,0,0,0
"885","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3202.jpg",2023-07-25 08:01:46,3,"G02","El2","93,2 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34,0,0,0,0,0,0
"886","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR3158.jpg",2023-07-25 07:48:27,4,"G15","El1","87,8 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31,0,0,0,0,0,0
"887","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR3158.jpg",2023-07-25 07:48:27,4,"G15","El2","88,9 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6111111111111,0,0,0,0,0,0
"888","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR3206.jpg",2023-07-25 08:03:06,5,"G18","El1","89,7 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.0555555555556,0,0,0,0,0,0
"889","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR3206.jpg",2023-07-25 08:03:06,5,"G18","El2","90,6 °F","FLIR photos/TB Experiment/Daily Eye Monitoring/25 July 2023_FLIRdaily/25 July 2023 report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.5555555555556,0,0,0,0,0,0
